json_file,sample_id,imagePath,png_exists,is_duplicate_name,n_shapes_total,n_red_shapes
MR0825.json,MR0825,MR0826.JPG,True,False,5,5
MR0826.json,MR0826,MR0827.JPG,True,False,7,7
MR0827.json,MR0827,MR0828.JPG,True,False,5,5
MR0875.json,MR0875,MR0876.JPG,True,False,5,5
MR0828.json,MR0828,MR0829.JPG,True,False,6,6
MR0830.json,MR0830,MR0831.JPG,True,False,6,6
MR0831.json,MR0831,MR0832.JPG,True,False,5,5
MR0832.json,MR0832,MR0833.JPG,True,False,5,5
MR0833.json,MR0833,MR0834.JPG,True,False,4,4
MR0834.json,MR0834,MR0835.JPG,True,False,5,5
MR0835.json,MR0835,MR0836.JPG,True,False,8,8
MR0836.json,MR0836,MR0837.JPG,True,False,8,8
MR0837.json,MR0837,MR0838.JPG,True,False,6,6
MR0838.json,MR0838,MR0839.JPG,True,False,6,6
MR0839.json,MR0839,MR0840.JPG,True,False,6,6
MR0840.json,MR0840,MR0841.JPG,True,False,7,7
MR0841.json,MR0841,MR0842.JPG,True,False,5,5
MR0842.json,MR0842,MR0843.JPG,True,False,4,4
MR0829.json,MR0829,MR0830.JPG,True,False,5,5
MR0999.json,MR0999,MR1000.JPG,True,False,5,5
MR0499.json,MR0499,MR0500.JPG,True,False,5,5
MR0497.json,MR0497,MR0498.JPG,True,False,4,4
MR0158.json,MR0158,MR0158.JPG,True,False,3,3
MR0159.json,MR0159,MR0159.JPG,True,False,4,4
MR0160.json,MR0160,MR0160.JPG,True,False,4,4
MR0161.json,MR0161,MR0161.JPG,True,False,4,4
MR0162.json,MR0162,MR0162.JPG,True,False,4,4
MR0163.json,MR0163,MR0163.JPG,True,False,2,2
MR0164.json,MR0164,MR0164.JPG,True,False,4,4
MR0165.json,MR0165,MR0165.JPG,True,False,3,3
MR0166.json,MR0166,MR0166.JPG,True,False,3,3
MR0167.json,MR0167,MR0167.JPG,True,False,6,6
MR0168.json,MR0168,MR0168.JPG,True,False,5,5
MR0169.json,MR0169,MR0169.JPG,True,False,4,4
MR0170.json,MR0170,MR0170.JPG,True,False,5,5
MR0171.json,MR0171,MR0171.JPG,True,False,4,4
MR0172.json,MR0172,MR0172.JPG,True,False,5,5
MR0173.json,MR0173,MR0173.JPG,True,False,4,4
MR0174.json,MR0174,MR0174.JPG,True,False,6,6
MR0175.json,MR0175,MR0175.JPG,True,False,5,5
MR0176.json,MR0176,MR0176.JPG,True,False,5,5
MR0177.json,MR0177,MR0177.JPG,True,False,5,5
MR0178.json,MR0178,MR0178.JPG,True,False,5,5
MR0179.json,MR0179,MR0179.JPG,True,False,5,5
MR0180.json,MR0180,MR0180.JPG,True,False,4,4
MR0181.json,MR0181,MR0181.JPG,True,False,6,6
MR0182.json,MR0182,MR0182.JPG,True,False,4,4
MR0183.json,MR0183,MR0183.JPG,True,False,6,6
MR0184.json,MR0184,MR0184.JPG,True,False,5,5
MR0157.json,MR0157,MR0157.JPG,True,False,3,3
MR0185.json,MR0185,MR0185.JPG,True,False,5,5
MR0156.json,MR0156,MR0156.JPG,True,False,2,2
MR0154.json,MR0154,MR0154.JPG,True,False,3,3
MR0127.json,MR0127,MR0127.JPG,True,False,4,4
MR0128.json,MR0128,MR0128.JPG,True,False,4,4
MR0129.json,MR0129,MR0129.JPG,True,False,5,5
MR0130.json,MR0130,MR0130.JPG,True,False,6,6
MR0131.json,MR0131,MR0131.JPG,True,False,3,3
MR0132.json,MR0132,MR0132.JPG,True,False,3,3
MR0133.json,MR0133,MR0133.JPG,True,False,6,6
MR0134.json,MR0134,MR0134.JPG,True,False,4,4
MR0135.json,MR0135,MR0135.JPG,True,False,4,4
MR0136.json,MR0136,MR0136.JPG,True,False,4,4
MR0137.json,MR0137,MR0137.JPG,True,False,5,5
MR0138.json,MR0138,MR0138.JPG,True,False,3,3
MR0139.json,MR0139,MR0139.JPG,True,False,1,1
MR0140.json,MR0140,MR0140.JPG,True,False,4,4
MR0141.json,MR0141,MR0141.JPG,True,False,5,5
MR0142.json,MR0142,MR0142.JPG,True,False,5,5
MR0143.json,MR0143,MR0143.JPG,True,False,3,3
MR0144.json,MR0144,MR0144.JPG,True,False,2,2
MR0145.json,MR0145,MR0145.JPG,True,False,2,2
MR0146.json,MR0146,MR0146.JPG,True,False,2,2
MR0147.json,MR0147,MR0147.JPG,True,False,2,2
MR0148.json,MR0148,MR0148.JPG,True,False,3,3
MR0149.json,MR0149,MR0149.JPG,True,False,3,3
MR0150.json,MR0150,MR0150.JPG,True,False,2,2
MR0151.json,MR0151,MR0151.JPG,True,False,2,2
MR0152.json,MR0152,MR0152.JPG,True,False,2,2
MR0153.json,MR0153,MR0153.JPG,True,False,2,2
MR0155.json,MR0155,MR0155.JPG,True,False,3,3
MR0126.json,MR0126,MR0126.JPG,True,False,5,5
MR0186.json,MR0186,MR0186.JPG,True,False,4,4
MR0188.json,MR0188,MR0188.JPG,True,False,5,5
MR0220.json,MR0220,MR0220.JPG,True,False,5,5
MR0221.json,MR0221,MR0221.JPG,True,False,6,6
MR0222.json,MR0222,MR0222.JPG,True,False,6,6
MR0223.json,MR0223,MR0223.JPG,True,False,6,6
MR0224.json,MR0224,MR0224.JPG,True,False,7,7
MR0225.json,MR0225,MR0225.JPG,True,False,5,5
MR0226.json,MR0226,MR0226.JPG,True,False,6,6
MR0227.json,MR0227,MR0227.JPG,True,False,6,6
MR0228.json,MR0228,MR0228.JPG,True,False,5,5
MR0229.json,MR0229,MR0229.JPG,True,False,5,5
MR0230.json,MR0230,MR0230.JPG,True,False,6,6
MR0231.json,MR0231,MR0231.JPG,True,False,4,4
MR0232.json,MR0232,MR0232.JPG,True,False,6,6
MR0233.json,MR0233,MR0233.JPG,True,False,4,4
MR0234.json,MR0234,MR0234.JPG,True,False,4,4
MR0235.json,MR0235,MR0235.JPG,True,False,5,5
MR0236.json,MR0236,MR0236.JPG,True,False,6,6
MR0237.json,MR0237,MR0237.JPG,True,False,5,5
MR0238.json,MR0238,MR0238.JPG,True,False,5,5
MR0239.json,MR0239,MR0239.JPG,True,False,4,4
MR0240.json,MR0240,MR0240.JPG,True,False,6,6
MR0241.json,MR0241,MR0241.JPG,True,False,6,6
MR0242.json,MR0242,MR0242.JPG,True,False,5,5
MR0243.json,MR0243,MR0243.JPG,True,False,6,6
MR0244.json,MR0244,MR0244.JPG,True,False,2,2
MR0245.json,MR0245,MR0245.JPG,True,False,4,4
MR0246.json,MR0246,MR0246.JPG,True,False,4,4
MR0219.json,MR0219,MR0219.JPG,True,False,4,4
MR0187.json,MR0187,MR0187.JPG,True,False,5,5
MR0218.json,MR0218,MR0218.JPG,True,False,5,5
MR0216.json,MR0216,MR0216.JPG,True,False,8,8
MR0189.json,MR0189,MR0189.JPG,True,False,4,4
MR0190.json,MR0190,MR0190.JPG,True,False,8,8
MR0191.json,MR0191,MR0191.JPG,True,False,6,6
MR0192.json,MR0192,MR0192.JPG,True,False,7,7
MR0193.json,MR0193,MR0193.JPG,True,False,5,5
MR0194.json,MR0194,MR0194.JPG,True,False,4,4
MR0195.json,MR0195,MR0195.JPG,True,False,4,4
MR0196.json,MR0196,MR0196.JPG,True,False,7,7
MR0197.json,MR0197,MR0197.JPG,True,False,3,3
MR0198.json,MR0198,MR0198.JPG,True,False,4,4
MR0199.json,MR0199,MR0199.JPG,True,False,5,5
MR0200.json,MR0200,MR0200.JPG,True,False,6,6
MR0201.json,MR0201,MR0201.JPG,True,False,3,3
MR0202.json,MR0202,MR0202.JPG,True,False,4,4
MR0203.json,MR0203,MR0203.JPG,True,False,5,5
MR0204.json,MR0204,MR0204.JPG,True,False,5,5
MR0205.json,MR0205,MR0205.JPG,True,False,4,4
MR0206.json,MR0206,MR0206.JPG,True,False,4,4
MR0207.json,MR0207,MR0207.JPG,True,False,5,5
MR0208.json,MR0208,MR0208.JPG,True,False,3,3
MR0209.json,MR0209,MR0209.JPG,True,False,4,4
MR0210.json,MR0210,MR0210.JPG,True,False,4,4
MR0211.json,MR0211,MR0211.JPG,True,False,6,6
MR0212.json,MR0212,MR0212.JPG,True,False,6,6
MR0213.json,MR0213,MR0213.JPG,True,False,5,5
MR0214.json,MR0214,MR0214.JPG,True,False,8,8
MR0215.json,MR0215,MR0215.JPG,True,False,4,4
MR0217.json,MR0217,MR0217.JPG,True,False,6,6
MR0125.json,MR0125,MR0125.JPG,True,False,4,4
MR0124.json,MR0124,MR0124.JPG,True,False,6,6
MR0123.json,MR0123,MR0123.JPG,True,False,3,3
MR0033.json,MR0033,MR0033.JPG,True,False,8,8
MR0034.json,MR0034,MR0034.JPG,True,False,8,8
MR0035.json,MR0035,MR0035.JPG,True,False,6,6
MR0036.json,MR0036,MR0036.JPG,True,False,8,8
MR0037.json,MR0037,MR0037.JPG,True,False,5,5
MR0038.json,MR0038,MR0038.JPG,True,False,9,9
MR0039.json,MR0039,MR0039.JPG,True,False,13,13
MR0040.json,MR0040,MR0040.JPG,True,False,11,11
MR0041.json,MR0041,MR0041.JPG,True,False,4,4
MR0042.json,MR0042,MR0042.JPG,True,False,6,6
MR0043.json,MR0043,MR0043.JPG,True,False,6,6
MR0044.json,MR0044,MR0044.JPG,True,False,7,7
MR0045.json,MR0045,MR0045.JPG,True,False,9,9
MR0046.json,MR0046,MR0046.JPG,True,False,8,8
MR0047.json,MR0047,MR0047.JPG,True,False,11,11
MR0048.json,MR0048,MR0048.JPG,True,False,7,7
MR0049.json,MR0049,MR0049.JPG,True,False,7,7
MR0050.json,MR0050,MR0050.JPG,True,False,7,7
MR0051.json,MR0051,MR0051.JPG,True,False,6,6
MR0052.json,MR0052,MR0052.JPG,True,False,8,8
MR0053.json,MR0053,MR0053.JPG,True,False,9,9
MR0054.json,MR0054,MR0054.JPG,True,False,9,9
MR0055.json,MR0055,MR0055.JPG,True,False,8,8
MR0056.json,MR0056,MR0056.JPG,True,False,8,8
MR0057.json,MR0057,MR0057.JPG,True,False,8,8
MR0058.json,MR0058,MR0058.JPG,True,False,8,8
MR0059.json,MR0059,MR0059.JPG,True,False,7,7
MR0032.json,MR0032,MR0032.JPG,True,False,7,7
MR0060.json,MR0060,MR0060.JPG,True,False,8,8
MR0031.json,MR0031,MR0031.JPG,True,False,9,9
MR0029.json,MR0029,MR0029.JPG,True,False,5,5
MR0002.json,MR0002,MR0002.JPG,True,False,3,3
MR0003.json,MR0003,MR0003.JPG,True,False,3,3
MR0004.json,MR0004,MR0004.JPG,True,False,5,5
MR0005.json,MR0005,MR0005.JPG,True,False,4,4
MR0006.json,MR0006,MR0006.JPG,True,False,6,6
MR0007.json,MR0007,MR0007.JPG,True,False,15,15
MR0008.json,MR0008,MR0008.JPG,True,False,9,9
MR0009.json,MR0009,MR0009.JPG,True,False,12,12
MR0010.json,MR0010,MR0010.JPG,True,False,9,9
MR0011.json,MR0011,MR0011.JPG,True,False,5,5
MR0012.json,MR0012,MR0012.JPG,True,False,8,8
MR0013.json,MR0013,MR0013.JPG,True,False,5,5
MR0014.json,MR0014,MR0014.JPG,True,False,6,6
MR0015.json,MR0015,MR0015.JPG,True,False,5,5
MR0016.json,MR0016,MR0016.JPG,True,False,5,5
MR0017.json,MR0017,MR0017.JPG,True,False,4,4
MR0018.json,MR0018,MR0018.JPG,True,False,4,4
MR0019.json,MR0019,MR0019.JPG,True,False,6,6
MR0020.json,MR0020,MR0020.JPG,True,False,4,4
MR0021.json,MR0021,MR0021.JPG,True,False,4,4
MR0022.json,MR0022,MR0022.JPG,True,False,6,6
MR0023.json,MR0023,MR0023.JPG,True,False,5,5
MR0024.json,MR0024,MR0024.JPG,True,False,5,5
MR0025.json,MR0025,MR0025.JPG,True,False,5,5
MR0026.json,MR0026,MR0026.JPG,True,False,4,4
MR0027.json,MR0027,MR0027.JPG,True,False,5,5
MR0028.json,MR0028,MR0028.JPG,True,False,5,5
MR0030.json,MR0030,MR0030.JPG,True,False,9,9
MR0061.json,MR0061,MR0061.JPG,True,False,8,8
MR0062.json,MR0062,MR0062.JPG,True,False,10,10
MR0063.json,MR0063,MR0063.JPG,True,False,7,7
MR0096.json,MR0096,MR0096.JPG,True,False,10,10
MR0097.json,MR0097,MR0097.JPG,True,False,10,10
MR0098.json,MR0098,MR0098.JPG,True,False,9,9
MR0099.json,MR0099,MR0099.JPG,True,False,9,9
MR0100.json,MR0100,MR0100.JPG,True,False,9,9
MR0101.json,MR0101,MR0101.JPG,True,False,3,3
MR0102.json,MR0102,MR0102.JPG,True,False,3,3
MR0103.json,MR0103,MR0103.JPG,True,False,3,3
MR0104.json,MR0104,MR0104.JPG,True,False,4,4
MR0105.json,MR0105,MR0105.JPG,True,False,4,4
MR0106.json,MR0106,MR0106.JPG,True,False,5,5
MR0107.json,MR0107,MR0107.JPG,True,False,4,4
MR0108.json,MR0108,MR0108.JPG,True,False,3,3
MR0109.json,MR0109,MR0109.JPG,True,False,3,3
MR0110.json,MR0110,MR0110.JPG,True,False,5,5
MR0111.json,MR0111,MR0111.JPG,True,False,2,2
MR0112.json,MR0112,MR0112.JPG,True,False,2,2
MR0113.json,MR0113,MR0113.JPG,True,False,4,4
MR0114.json,MR0114,MR0114.JPG,True,False,2,2
MR0115.json,MR0115,MR0115.JPG,True,False,4,4
MR0116.json,MR0116,MR0116.JPG,True,False,4,4
MR0117.json,MR0117,MR0117.JPG,True,False,5,5
MR0118.json,MR0118,MR0118.JPG,True,False,4,4
MR0119.json,MR0119,MR0119.JPG,True,False,3,3
MR0120.json,MR0120,MR0120.JPG,True,False,3,3
MR0121.json,MR0121,MR0121.JPG,True,False,4,4
MR0122.json,MR0122,MR0122.JPG,True,False,3,3
MR0095.json,MR0095,MR0095.JPG,True,False,8,8
MR0094.json,MR0094,MR0094.JPG,True,False,9,9
MR0093.json,MR0093,MR0093.JPG,True,False,9,9
MR0092.json,MR0092,MR0092.JPG,True,False,6,6
MR0064.json,MR0064,MR0064.JPG,True,False,7,7
MR0065.json,MR0065,MR0065.JPG,True,False,8,8
MR0066.json,MR0066,MR0066.JPG,True,False,7,7
MR0067.json,MR0067,MR0067.JPG,True,False,9,9
MR0068.json,MR0068,MR0068.JPG,True,False,8,8
MR0069.json,MR0069,MR0069.JPG,False,False,6,6
MR0070.json,MR0070,MR0070.JPG,True,False,6,6
MR0071.json,MR0071,MR0071.JPG,True,False,7,7
MR0072.json,MR0072,MR0072.JPG,True,False,9,9
MR0073.json,MR0073,MR0073.JPG,True,False,8,8
MR0074.json,MR0074,MR0074.JPG,True,False,7,7
MR0075.json,MR0075,MR0075.JPG,True,False,6,6
MR0076.json,MR0076,MR0076.JPG,True,False,9,9
MR0247.json,MR0247,MR0247.JPG,True,False,5,5
MR0077.json,MR0077,MR0077.JPG,True,False,9,9
MR0079.json,MR0079,MR0079.JPG,True,False,8,8
MR0080.json,MR0080,MR0080.JPG,True,False,8,8
MR0081.json,MR0081,MR0081.JPG,True,False,6,6
MR0082.json,MR0082,MR0082.JPG,True,False,7,7
MR0083.json,MR0083,MR0083.JPG,True,False,6,6
MR0084.json,MR0084,MR0084.JPG,True,False,6,6
MR0085.json,MR0085,MR0085.JPG,True,False,7,7
MR0086.json,MR0086,MR0086.JPG,True,False,7,7
MR0087.json,MR0087,MR0087.JPG,True,False,8,8
MR0088.json,MR0088,MR0088.JPG,True,False,9,9
MR0089.json,MR0089,MR0089.JPG,True,False,8,8
MR0090.json,MR0090,MR0090.JPG,True,False,7,7
MR0091.json,MR0091,MR0091.JPG,True,False,7,7
MR0078.json,MR0078,MR0078.JPG,True,False,9,9
MR0498.json,MR0498,MR0499.JPG,True,False,4,4
MR0248.json,MR0248,MR0248.JPG,True,False,5,5
MR0250.json,MR0250,MR0250.JPG,True,False,4,4
MR0407.json,MR0407,MR0407.JPG,True,False,4,4
MR0408.json,MR0408,MR0408.JPG,True,False,6,6
MR0409.json,MR0409,MR0409.JPG,True,False,4,4
MR0410.json,MR0410,MR0410.JPG,True,False,5,5
MR0411.json,MR0411,MR0411.JPG,True,False,5,5
MR0412.json,MR0412,MR0412.JPG,True,False,1,1
MR0413.json,MR0413,MR0413.JPG,True,False,5,5
MR0414.json,MR0414,MR0414.JPG,True,False,3,3
MR0415.json,MR0415,MR0415.JPG,True,False,3,3
MR0416.json,MR0416,MR0416.JPG,True,False,5,5
MR0417.json,MR0417,MR0417.JPG,True,False,6,6
MR0418.json,MR0418,MR0418.JPG,True,False,7,7
MR0419.json,MR0419,MR0420.JPG,True,False,4,4
MR0420.json,MR0420,MR0421.JPG,True,False,6,6
MR0421.json,MR0421,MR0422.JPG,True,False,7,7
MR0422.json,MR0422,MR0423.JPG,True,False,5,5
MR0423.json,MR0423,MR0424.JPG,True,False,5,5
MR0424.json,MR0424,MR0425.JPG,True,False,4,4
MR0425.json,MR0425,MR0426.JPG,True,False,6,6
MR0426.json,MR0426,MR0427.JPG,True,False,5,5
MR0427.json,MR0427,MR0428.JPG,True,False,5,5
MR0428.json,MR0428,MR0429.JPG,True,False,4,4
MR0429.json,MR0429,MR0430.JPG,True,False,4,4
MR0430.json,MR0430,MR0431.JPG,True,False,4,4
MR0431.json,MR0431,MR0432.JPG,True,False,4,4
MR0432.json,MR0432,MR0433.JPG,True,False,3,3
MR0433.json,MR0433,MR0434.JPG,True,False,1,1
MR0406.json,MR0406,MR0406.JPG,True,False,4,4
MR0434.json,MR0434,MR0435.JPG,True,False,2,2
MR0405.json,MR0405,MR0405.JPG,True,False,5,5
MR0403.json,MR0403,MR0403.JPG,True,False,6,6
MR0376.json,MR0376,MR0376.JPG,True,False,4,4
MR0377.json,MR0377,MR0377.JPG,True,False,6,6
MR0378.json,MR0378,MR0378.JPG,True,False,4,4
MR0379.json,MR0379,MR0379.JPG,True,False,4,4
MR0380.json,MR0380,MR0380.JPG,True,False,4,4
MR0381.json,MR0381,MR0381.JPG,True,False,4,4
MR0382.json,MR0382,MR0382.JPG,True,False,5,5
MR0383.json,MR0383,MR0383.JPG,True,False,4,4
MR0384.json,MR0384,MR0384.JPG,True,False,3,3
MR0385.json,MR0385,MR0385.JPG,True,False,4,4
MR0386.json,MR0386,MR0386.JPG,True,False,4,4
MR0387.json,MR0387,MR0387.JPG,True,False,5,5
MR0388.json,MR0388,MR0388.JPG,True,False,6,6
MR0389.json,MR0389,MR0389.JPG,True,False,4,4
MR0390.json,MR0390,MR0390.JPG,True,False,3,3
MR0391.json,MR0391,MR0391.JPG,True,False,2,2
MR0392.json,MR0392,MR0392.JPG,True,False,4,4
MR0393.json,MR0393,MR0393.JPG,True,False,4,4
MR0394.json,MR0394,MR0394.JPG,True,False,5,5
MR0395.json,MR0395,MR0395.JPG,True,False,6,6
MR0396.json,MR0396,MR0396.JPG,True,False,6,6
MR0397.json,MR0397,MR0397.JPG,True,False,5,5
MR0398.json,MR0398,MR0398.JPG,True,False,6,6
MR0399.json,MR0399,MR0399.JPG,True,False,6,6
MR0400.json,MR0400,MR0400.JPG,True,False,5,5
MR0401.json,MR0401,MR0401.JPG,True,False,5,5
MR0402.json,MR0402,MR0402.JPG,True,False,7,7
MR0404.json,MR0404,MR0404.JPG,True,False,5,5
MR0435.json,MR0435,MR0436.JPG,True,False,4,4
MR0436.json,MR0436,MR0437.JPG,True,False,2,2
MR0437.json,MR0437,MR0438.JPG,True,False,3,3
MR0470.json,MR0470,MR0471.JPG,True,False,8,8
MR0471.json,MR0471,MR0472.JPG,True,False,5,5
MR0472.json,MR0472,MR0473.JPG,True,False,8,8
MR0473.json,MR0473,MR0474.JPG,True,False,7,7
MR0474.json,MR0474,MR0475.JPG,True,False,9,9
MR0475.json,MR0475,MR0476.JPG,True,False,8,8
MR0476.json,MR0476,MR0477.JPG,True,False,6,6
MR0477.json,MR0477,MR0478.JPG,True,False,6,6
MR0478.json,MR0478,MR0479.JPG,True,False,4,4
MR0479.json,MR0479,MR0480.JPG,True,False,7,7
MR0480.json,MR0480,MR0481.JPG,True,False,4,4
MR0481.json,MR0481,MR0482.JPG,True,False,4,4
MR0482.json,MR0482,MR0483.JPG,True,False,6,6
MR0483.json,MR0483,MR0484.JPG,True,False,5,5
MR0484.json,MR0484,MR0485.JPG,True,False,6,6
MR0485.json,MR0485,MR0486.JPG,True,False,5,5
MR0486.json,MR0486,MR0487.JPG,True,False,6,6
MR0487.json,MR0487,MR0488.JPG,True,False,5,5
MR0488.json,MR0488,MR0489.JPG,True,False,4,4
MR0489.json,MR0489,MR0490.JPG,True,False,5,5
MR0490.json,MR0490,MR0491.JPG,True,False,5,5
MR0491.json,MR0491,MR0492.JPG,True,False,6,6
MR0492.json,MR0492,MR0493.JPG,True,False,3,3
MR0493.json,MR0493,MR0494.JPG,True,False,5,5
MR0494.json,MR0494,MR0495.JPG,True,False,5,5
MR0495.json,MR0495,MR0496.JPG,True,False,4,4
MR0496.json,MR0496,MR0497.JPG,True,False,3,3
MR0469.json,MR0469,MR0470.JPG,True,False,6,6
MR0468.json,MR0468,MR0469.JPG,True,False,4,4
MR0467.json,MR0467,MR0468.JPG,True,False,5,5
MR0466.json,MR0466,MR0467.JPG,True,False,5,5
MR0438.json,MR0438,MR0439.JPG,True,False,4,4
MR0439.json,MR0439,MR0440.JPG,True,False,4,4
MR0440.json,MR0440,MR0441.JPG,True,False,4,4
MR0441.json,MR0441,MR0442.JPG,True,False,8,8
MR0442.json,MR0442,MR0443.JPG,True,False,6,6
MR0443.json,MR0443,MR0444.JPG,True,False,4,4
MR0444.json,MR0444,MR0445.JPG,True,False,3,3
MR0445.json,MR0445,MR0446.JPG,True,False,5,5
MR0446.json,MR0446,MR0447.JPG,True,False,6,6
MR0447.json,MR0447,MR0448.JPG,True,False,6,6
MR0448.json,MR0448,MR0449.JPG,True,False,5,5
MR0449.json,MR0449,MR0450.JPG,True,False,5,5
MR0450.json,MR0450,MR0451.JPG,True,False,5,5
MR0375.json,MR0375,MR0375.JPG,True,False,3,3
MR0451.json,MR0451,MR0452.JPG,True,False,5,5
MR0453.json,MR0453,MR0454.JPG,True,False,6,6
MR0454.json,MR0454,MR0455.JPG,True,False,4,4
MR0455.json,MR0455,MR0456.JPG,True,False,5,5
MR0456.json,MR0456,MR0457.JPG,True,False,5,5
MR0457.json,MR0457,MR0458.JPG,True,False,5,5
MR0458.json,MR0458,MR0459.JPG,True,False,5,5
MR0459.json,MR0459,MR0460.JPG,True,False,5,5
MR0460.json,MR0460,MR0461.JPG,True,False,7,7
MR0461.json,MR0461,MR0462.JPG,True,False,5,5
MR0462.json,MR0462,MR0463.JPG,True,False,5,5
MR0463.json,MR0463,MR0464.JPG,True,False,4,4
MR0464.json,MR0464,MR0465.JPG,True,False,6,6
MR0465.json,MR0465,MR0466.JPG,True,False,4,4
MR0452.json,MR0452,MR0453.JPG,True,False,5,5
MR0374.json,MR0374,MR0374.JPG,True,False,5,5
MR0373.json,MR0373,MR0373.JPG,True,False,1,1
MR0372.json,MR0372,MR0372.JPG,True,False,7,7
MR0283.json,MR0283,MR0283.JPG,True,False,6,6
MR0284.json,MR0284,MR0284.JPG,True,False,5,5
MR0285.json,MR0285,MR0285.JPG,True,False,9,9
MR0286.json,MR0286,MR0286.JPG,True,False,5,5
MR0287.json,MR0287,MR0287.JPG,True,False,8,8
MR0288.json,MR0288,MR0288.JPG,True,False,5,5
MR0289.json,MR0289,MR0289.JPG,True,False,7,7
MR0290.json,MR0290,MR0290.JPG,True,False,6,6
MR0291.json,MR0291,MR0291.JPG,True,False,4,4
MR0292.json,MR0292,MR0292.JPG,True,False,7,7
MR0293.json,MR0293,MR0293.JPG,True,False,8,8
MR0294.json,MR0294,MR0294.JPG,True,False,7,7
MR0295.json,MR0295,MR0295.JPG,True,False,4,4
MR0296.json,MR0296,MR0296.JPG,False,False,3,3
MR0297.json,MR0297,MR0297.JPG,True,False,4,4
MR0298.json,MR0298,MR0298.JPG,True,False,4,4
MR0299.json,MR0299,MR0299.JPG,True,False,4,4
MR0300.json,MR0300,MR0300.JPG,True,False,4,4
MR0301.json,MR0301,MR0301.JPG,True,False,4,4
MR0302.json,MR0302,MR0302.JPG,True,False,5,5
MR0303.json,MR0303,MR0303.JPG,True,False,4,4
MR0304.json,MR0304,MR0304.JPG,True,False,5,5
MR0305.json,MR0305,MR0305.JPG,True,False,6,6
MR0306.json,MR0306,MR0306.JPG,True,False,6,6
MR0307.json,MR0307,MR0307.JPG,True,False,8,8
MR0308.json,MR0308,MR0308.JPG,True,False,5,5
MR0309.json,MR0309,MR0309.JPG,True,False,5,5
MR0282.json,MR0282,MR0282.JPG,True,False,9,9
MR0281.json,MR0281,MR0281.JPG,True,False,4,4
MR0280.json,MR0280,MR0280.JPG,True,False,4,4
MR0279.json,MR0279,MR0279.JPG,True,False,7,7
MR0251.json,MR0251,MR0251.JPG,True,False,5,5
MR0252.json,MR0252,MR0252.JPG,True,False,4,4
MR0253.json,MR0253,MR0253.JPG,True,False,5,5
MR0254.json,MR0254,MR0254.JPG,True,False,8,8
MR0255.json,MR0255,MR0255.JPG,True,False,5,5
MR0256.json,MR0256,MR0256.JPG,True,False,3,3
MR0257.json,MR0257,MR0257.JPG,True,False,5,5
MR0258.json,MR0258,MR0258.JPG,True,False,4,4
MR0259.json,MR0259,MR0259.JPG,True,False,7,7
MR0260.json,MR0260,MR0260.JPG,True,False,7,7
MR0261.json,MR0261,MR0261.JPG,True,False,5,5
MR0262.json,MR0262,MR0262.JPG,True,False,5,5
MR0263.json,MR0263,MR0263.JPG,True,False,5,5
MR0310.json,MR0310,MR0310.JPG,True,False,5,5
MR0264.json,MR0264,MR0264.JPG,True,False,6,6
MR0266.json,MR0266,MR0266.JPG,True,False,4,4
MR0267.json,MR0267,MR0267.JPG,True,False,4,4
MR0268.json,MR0268,MR0268.JPG,True,False,5,5
MR0269.json,MR0269,MR0269.JPG,True,False,4,4
MR0270.json,MR0270,MR0270.JPG,True,False,5,5
MR0271.json,MR0271,MR0271.JPG,True,False,6,6
MR0272.json,MR0272,MR0272.JPG,True,False,5,5
MR0273.json,MR0273,MR0273.JPG,True,False,5,5
MR0274.json,MR0274,MR0274.JPG,True,False,6,6
MR0275.json,MR0275,MR0275.JPG,True,False,6,6
MR0276.json,MR0276,MR0276.JPG,True,False,3,3
MR0277.json,MR0277,MR0277.JPG,True,False,6,6
MR0278.json,MR0278,MR0278.JPG,True,False,6,6
MR0265.json,MR0265,MR0265.JPG,True,False,8,8
MR0249.json,MR0249,MR0249.JPG,True,False,5,5
MR0311.json,MR0311,MR0311.JPG,True,False,5,5
MR0313.json,MR0313,MR0313.JPG,True,False,9,9
MR0345.json,MR0345,MR0345.JPG,True,False,5,5
MR0346.json,MR0346,MR0346.JPG,True,False,3,3
MR0347.json,MR0347,MR0347.JPG,True,False,4,4
MR0348.json,MR0348,MR0348.JPG,True,False,5,5
MR0349.json,MR0349,MR0349.JPG,True,False,5,5
MR0350.json,MR0350,MR0350.JPG,True,False,5,5
MR0351.json,MR0351,MR0351.JPG,True,False,6,6
MR0352.json,MR0352,MR0352.JPG,True,False,5,5
MR0353.json,MR0353,MR0353.JPG,True,False,6,6
MR0354.json,MR0354,MR0354.JPG,True,False,4,4
MR0355.json,MR0355,MR0355.JPG,True,False,4,4
MR0356.json,MR0356,MR0356.JPG,True,False,4,4
MR0357.json,MR0357,MR0357.JPG,True,False,3,3
MR0358.json,MR0358,MR0358.JPG,True,False,4,4
MR0359.json,MR0359,MR0359.JPG,True,False,4,4
MR0360.json,MR0360,MR0360.JPG,True,False,4,4
MR0361.json,MR0361,MR0361.JPG,True,False,4,4
MR0362.json,MR0362,MR0362.JPG,True,False,4,4
MR0363.json,MR0363,MR0363.JPG,True,False,4,4
MR0364.json,MR0364,MR0364.JPG,True,False,2,2
MR0365.json,MR0365,MR0365.JPG,True,False,4,4
MR0366.json,MR0366,MR0366.JPG,True,False,4,4
